,ci_rsfes,ci_rsf,ci_cox,ci_gbm,ci_rotsf,,ibs_rsfes,ibs_rsf,ibs_cox,ibs_gbm,ibs_rotsf
219,0.867330017,0.839137645,0.824212272,0.847429519,0.872305141,,0.024094757,0.058453842,0.026251501,0.030265585,0.027010294
220,0.854951185,0.836820084,0.868898187,0.79916318,0.852161785,,0.030190083,0.093276056,0.03195362,0.032925775,0.032563604
221,0.868090452,0.820351759,0.842964824,0.831658291,0.870603015,,0.029122512,0.08208303,0.042054357,0.028773249,0.033391575
222,0.768530559,0.758127438,0.763328999,0.728218466,0.763328999,,0.028008722,0.076458206,0.042339005,0.023940477,0.027926033
223,0.837803321,0.840357599,0.766283525,0.819923372,0.830140485,,0.029648267,0.081329877,0.039361737,0.031910486,0.030368891
224,0.89017341,0.878612717,0.877456647,0.846242775,0.880924855,,0.02714099,0.076858064,0.034592882,0.030239922,0.031105251
225,0.822109276,0.817026684,0.814485388,0.771283355,0.814485388,,0.027151235,0.08014119,0.032205405,0.033485045,0.026557388
226,0.861111111,0.852657005,0.834541063,0.857487923,0.875603865,,0.024979907,0.075638199,0.034594364,0.024092139,0.0249619
227,0.815277778,0.801388889,0.776388889,0.806675939,0.765277778,,0.03438066,0.087948296,0.040753131,0.032606743,0.041361946
228,0.854961832,0.821882952,0.848600509,0.81043257,0.828244275,,0.027395683,0.085347,0.027435569,0.023519378,0.028869439
229,0.857503153,0.862547289,0.815889029,0.823455233,0.851197982,,0.02822598,0.072963143,0.028922308,0.032706321,0.030028129
230,0.862513426,0.839957035,0.820622986,0.8216971,0.867883996,,0.027096753,0.095095439,0.035838997,0.027638327,0.027012388
231,0.839816934,0.835240275,0.853546911,0.805491991,0.826086957,,0.029781792,0.081502031,0.030763189,0.032348902,0.031513931
232,0.894865526,0.888753056,0.903422983,0.875305623,0.866748166,,0.022970449,0.051400497,0.027051908,0.033599383,0.024002281
233,0.836486486,0.839189189,0.821621622,0.785135135,0.806756757,,0.029425358,0.089700542,0.043094996,0.027551294,0.031815772
234,0.837047354,0.798050139,0.798050139,0.789693593,0.806406685,,0.027975813,0.099604756,0.031711813,0.028542931,0.033607893
235,0.87403599,0.843187661,0.858611825,0.859897172,0.866323907,,0.024081362,0.072282019,0.030274864,0.028018956,0.025072088
236,0.846491228,0.820175439,0.856725146,0.85380117,0.839181287,,0.023016706,0.063364282,0.026671387,0.021683844,0.028441335
237,0.8230563,0.813672922,0.810991957,0.792225201,0.815013405,,0.027043886,0.089118002,0.035155104,0.02638327,0.029855159
238,0.834326579,0.791418355,0.831942789,0.815256257,0.833134684,,0.03508145,0.104904814,0.048634643,0.032113222,0.037206583
239,0.849259758,0.846567968,0.839838493,0.800807537,0.851951548,,0.027093639,0.085888694,0.03684837,0.027216789,0.027936512
240,0.879139073,0.86589404,0.895695364,0.849337748,0.855960265,,0.021664521,0.064832049,0.018840151,0.026430407,0.023197332
241,0.804511278,0.787969925,0.792481203,0.723308271,0.77593985,,0.024907343,0.074397084,0.023830832,0.024054153,0.028428545
242,0.86442953,0.848322148,0.782550336,0.846774194,0.863087248,,0.025258237,0.081030252,0.037658029,0.022668063,0.024125678
243,0.867836257,0.861988304,0.78245614,0.876023392,0.870175439,,0.020091332,0.085114166,0.026093457,0.026388823,0.01919307
244,0.87195122,0.868292683,0.835365854,0.826829268,0.863414634,,0.024983827,0.064487405,0.027087914,0.02651677,0.024535122
245,0.764207981,0.775090689,0.741233374,0.738814994,0.752116082,,0.030790948,0.091223577,0.042490925,0.024337046,0.035926596
246,0.856508876,0.838757396,0.846153846,0.837278107,0.857988166,,0.02422805,0.087877729,0.029968161,0.021699495,0.026209421
247,0.882506527,0.879895561,0.861618799,0.866840731,0.882506527,,0.028183112,0.079330807,0.02786076,0.027760945,0.029930177
248,0.827645051,0.829351536,0.802047782,0.829351536,0.83447099,,0.019717079,0.055146049,0.025033622,0.026847673,0.018640408
249,0.837278107,0.837278107,0.809171598,0.809171598,0.782544379,,0.03062424,0.068244891,0.041573179,0.035659709,0.039257419
250,0.788951841,0.78611898,0.774787535,0.756373938,0.779036827,,0.023912307,0.065098142,0.026413257,0.025943698,0.025907842
251,0.773613193,0.733133433,0.805097451,0.739130435,0.764617691,,0.022471505,0.066526002,0.020654214,0.022805894,0.024250732
252,0.837719298,0.811403509,0.849415205,0.805555556,0.785087719,,0.023118179,0.073809329,0.028857429,0.027416366,0.026946301
253,0.896919431,0.854265403,0.838862559,0.8507109,0.868483412,,0.026436307,0.077056019,0.036306044,0.026675222,0.0292121
254,0.805285118,0.788595271,0.780250348,0.721835883,0.716272601,,0.034982705,0.095994396,0.039761562,0.026665688,0.041774035
255,0.905376344,0.909677419,0.920430108,0.860215054,0.903225806,,0.018283853,0.049767019,0.013388888,0.020499166,0.022998416
256,0.847368421,0.878947368,0.872368421,0.831578947,0.825,,0.025719874,0.06940818,0.023443412,0.030753165,0.027618878
257,0.813317479,0.81450654,0.780023781,0.799048751,0.806183115,,0.030172897,0.104436579,0.052669716,0.028719289,0.033603325
258,0.837278107,0.789940828,0.815088757,0.834319527,0.775147929,,0.022196837,0.072817876,0.031223706,0.026391833,0.026835461
259,0.853067047,0.844507846,0.853067047,0.855920114,0.843081312,,0.023648699,0.070147688,0.026923245,0.022855853,0.026927541
260,0.789473684,0.789473684,0.770580297,0.777327935,0.79757085,,0.032946112,0.103848101,0.040161638,0.020848022,0.035619985
261,0.753114383,0.75198188,0.754246886,0.737259343,0.766704417,,0.029254142,0.089407066,0.030752865,0.035642965,0.028031456
262,0.915632754,0.887096774,0.887096774,0.88337469,0.905707196,,0.027351526,0.075491794,0.029464142,0.026948579,0.027472384
263,0.845549738,0.82460733,0.812827225,0.819371728,0.82591623,,0.02832613,0.09130781,0.035253211,0.034844505,0.031472716
264,0.836090226,0.876691729,0.860150376,0.804511278,0.836090226,,0.025981629,0.073843001,0.032599446,0.02739827,0.030506373
265,0.844444444,0.833333333,0.815277778,0.822222222,0.836111111,,0.02173337,0.071801923,0.02625071,0.027841046,0.022257991
266,0.82320442,0.830110497,0.791436464,0.799723757,0.842541436,,0.026977816,0.068843321,0.035488705,0.032234319,0.027626404
267,0.87694704,0.887850467,0.875389408,0.85046729,0.881619938,,0.034272197,0.078110947,0.049413761,0.02907889,0.037038608
268,0.869095816,0.871794872,0.866396761,0.867746289,0.856950067,,0.023254286,0.086252101,0.02664067,0.031044321,0.023518147
269,0.878676471,0.854166667,0.854166667,0.851715686,0.857843137,,0.02213046,0.068422456,0.03399762,0.030980457,0.023527088
270,0.809937888,0.80621118,0.752795031,0.803726708,0.829813665,,0.027227924,0.090858776,0.037051487,0.025331876,0.027577599
271,0.761290323,0.769032258,0.735483871,0.723870968,0.76516129,,0.033324684,0.11046915,0.057930165,0.030083789,0.033655574
272,0.724789916,0.705882353,0.703781513,0.726315789,0.731092437,,0.031801993,0.108784817,0.041783994,0.022875906,0.039282389
273,0.762773723,0.766423358,0.708029197,0.746350365,0.762773723,,0.029866041,0.086923242,0.042277772,0.027284215,0.034349865
274,0.874689826,0.867245658,0.847394541,0.827543424,0.858560794,,0.029816756,0.097367746,0.040244342,0.027205529,0.031649821
275,0.844984802,0.858662614,0.8556231,0.781155015,0.861702128,,0.029722655,0.066342373,0.035531275,0.030448909,0.030305396
276,0.886885246,0.886885246,0.885245902,0.839344262,0.873770492,,0.022740411,0.064295598,0.029024586,0.024578653,0.02285576
277,0.877128954,0.855231144,0.852798054,0.838199513,0.838199513,,0.031864878,0.090332605,0.033247342,0.027020606,0.034665599
278,0.833333333,0.804556355,0.815347722,0.817745803,0.833333333,,0.026089213,0.083433062,0.034126288,0.02733384,0.025397398
279,0.8,0.78358209,0.78358209,0.783258595,0.788059701,,0.029986329,0.094523807,0.039352712,0.021010496,0.033160579
280,0.889985896,0.878702398,0.863187588,0.863187588,0.877291961,,0.02878958,0.072375211,0.033051201,0.025701883,0.031741654
281,0.751329787,0.742021277,0.763297872,0.724734043,0.747340426,,0.029485934,0.086829063,0.0320401,0.026709806,0.032753601
282,0.862179487,0.854700855,0.864316239,0.832264957,0.846153846,,0.030991303,0.080134355,0.035448182,0.035098226,0.033039976
283,0.864896074,0.87182448,0.886836028,0.851039261,0.874133949,,0.026589442,0.074754336,0.028378062,0.031284381,0.025218238
284,0.840821566,0.860077022,0.829268293,0.820282413,0.856225931,,0.030385621,0.090113357,0.035625763,0.029409329,0.031279812
285,0.905279503,0.880434783,0.858695652,0.866459627,0.902173913,,0.027850955,0.063165759,0.036391824,0.030853845,0.02905619
286,0.805147059,0.794117647,0.838235294,0.783088235,0.810661765,,0.027915614,0.074218852,0.037134448,0.02700254,0.036266204
287,0.748815166,0.748815166,0.725118483,0.750394945,0.777251185,,0.025336406,0.066137601,0.028432367,0.026151169,0.024705273
288,0.877372263,0.859854015,0.854014599,0.858394161,0.842335766,,0.023571249,0.072833716,0.032212632,0.027071411,0.023414825
289,0.883798883,0.854748603,0.836871508,0.902793296,0.884916201,,0.022474721,0.077671191,0.024796932,0.031854031,0.020999503
290,0.821989529,0.811518325,0.760471204,0.828534031,0.829842932,,0.030916652,0.100763191,0.046077086,0.025912313,0.033561066
291,0.86409396,0.848993289,0.845637584,0.837248322,0.870805369,,0.026117605,0.059176041,0.031178959,0.030753208,0.028356655
292,0.869369369,0.871621622,0.868243243,0.828828829,0.844594595,,0.026998405,0.074131941,0.031114719,0.030825905,0.031070598
293,0.869791667,0.837239583,0.87109375,0.846354167,0.875,,0.033885671,0.108995902,0.047249666,0.036507231,0.034181068
294,0.858784893,0.821018062,0.853858785,0.852216749,0.835796388,,0.016340727,0.072013238,0.015108209,0.023810923,0.016521164
295,0.821862348,0.813765182,0.820512821,0.821862348,0.824561404,,0.024113432,0.067453292,0.025034696,0.030117222,0.026775805
296,0.846896552,0.846896552,0.844137931,0.84,0.874482759,,0.022743996,0.049411675,0.02425713,0.029099467,0.02168232
297,0.89010989,0.858363858,0.84004884,0.865689866,0.887667888,,0.025475226,0.07992218,0.029331389,0.026889483,0.027447404
298,0.829268293,0.858793325,0.847240051,0.785622593,0.831835687,,0.023207987,0.06949555,0.022506741,0.034690451,0.025348335
299,0.862238622,0.841328413,0.760147601,0.858548585,0.837638376,,0.02983499,0.089167036,0.043023453,0.020549752,0.031709454
300,0.77701934,0.76109215,0.815699659,0.699658703,0.77701934,,0.031481506,0.093317732,0.036628421,0.033730076,0.031830381
301,0.837307153,0.833099579,0.805049088,0.831697055,0.835904628,,0.01879354,0.057420556,0.031802769,0.021723895,0.019173294
302,0.877747253,0.855769231,0.84478022,0.824175824,0.825549451,,0.022336563,0.063929278,0.027388836,0.029072357,0.026873659
303,0.831785346,0.823529412,0.84623323,0.803719008,0.833849329,,0.032933489,0.101353229,0.040163096,0.032601869,0.033194937
304,0.785,0.82,0.816666667,0.748333333,0.788333333,,0.027329028,0.070104185,0.025423087,0.032853233,0.027870818
305,0.809741248,0.829528158,0.826484018,0.789954338,0.803652968,,0.024098186,0.053307054,0.029188136,0.025497115,0.025894672
306,0.791062802,0.77173913,0.777777778,0.743961353,0.776570048,,0.02935679,0.086664844,0.028532461,0.032444113,0.029846856
307,0.839490446,0.829299363,0.78343949,0.815286624,0.821656051,,0.027504165,0.077274715,0.028734914,0.02461086,0.029496204
308,0.870072993,0.875912409,0.826277372,0.830656934,0.871532847,,0.024254664,0.07691535,0.035545475,0.026264672,0.023833414
309,0.860054348,0.85326087,0.85326087,0.838315217,0.82201087,,0.027683219,0.063360464,0.038705427,0.035578742,0.034293949
310,0.806060606,0.783333333,0.793939394,0.743939394,0.768181818,,0.02939524,0.09610219,0.038113521,0.027295028,0.032123676
311,0.746248295,0.742155525,0.723055935,0.703956344,0.727148704,,0.030065733,0.093186363,0.03460953,0.026816985,0.034983606
312,0.835,0.79125,0.815,0.797246558,0.80875,,0.031423372,0.100158344,0.036200291,0.03299501,0.036502512
313,0.888728324,0.888728324,0.878612717,0.849710983,0.855491329,,0.023849822,0.082282259,0.018362877,0.031434714,0.027180959
314,0.785714286,0.8,0.745714286,0.751428571,0.782857143,,0.029059472,0.082590586,0.041376595,0.031829488,0.029138783
315,0.88627451,0.877124183,0.839215686,0.862745098,0.840522876,,0.02004004,0.065300936,0.022709339,0.017213821,0.022791168
316,0.772965879,0.745406824,0.791338583,0.752305665,0.793963255,,0.033516715,0.097224908,0.047714235,0.031953553,0.034655169
317,0.871004566,0.864155251,0.829908676,0.820776256,0.878995434,,0.039112213,0.107487152,0.048675995,0.025967948,0.044714666
318,0.804932735,0.825112108,0.829596413,0.766816143,0.788116592,,0.030319092,0.083492677,0.029163535,0.024769903,0.034434186
319,0.873786408,0.897364771,0.846047157,0.801664355,0.834951456,,0.027967699,0.067380722,0.024444761,0.027219045,0.031973117
320,0.791805094,0.775193798,0.748615725,0.760797342,0.784053156,,0.031532674,0.102034018,0.053429389,0.030171135,0.034870543
321,0.8,0.797058824,0.798529412,0.830882353,0.807352941,,0.022235439,0.064639487,0.023603309,0.022792861,0.022146025
322,0.810781078,0.800880088,0.764576458,0.783278328,0.790979098,,0.033033134,0.101420085,0.04330373,0.030632206,0.037600354
323,0.836158192,0.849717514,0.801129944,0.781920904,0.825988701,,0.031055932,0.069644073,0.03409343,0.039037612,0.032837635
324,0.832565284,0.817204301,0.827956989,0.809230769,0.834101382,,0.028199147,0.082399783,0.033953842,0.025222957,0.027004994
325,0.885117493,0.881201044,0.869451697,0.852480418,0.877284595,,0.027033414,0.078068776,0.032110214,0.033021376,0.032256861
326,0.794621027,0.78606357,0.75794621,0.746943765,0.815403423,,0.031819183,0.092064653,0.045711164,0.021340607,0.034289186
327,0.878693624,0.861586314,0.878693624,0.897356143,0.852255054,,0.025830218,0.085756429,0.027869552,0.0287159,0.028966981
328,0.841541756,0.796573876,0.802997859,0.809421842,0.841541756,,0.028951589,0.098515676,0.034712174,0.038601405,0.026783756
329,0.849884527,0.860277136,0.826789838,0.849884527,0.846420323,,0.026277306,0.074468605,0.03095769,0.028241495,0.027791929
330,0.805747126,0.812643678,0.832183908,0.749425287,0.787356322,,0.030328592,0.075836884,0.033437021,0.042387712,0.035109203
331,0.850914205,0.853727145,0.817158931,0.849507736,0.82559775,,0.030559953,0.093539574,0.041105855,0.018894217,0.034598336
332,0.888068881,0.863468635,0.870848708,0.84501845,0.883148831,,0.026434291,0.070024266,0.026878604,0.025276621,0.026737598
333,0.846994536,0.837887067,0.732240437,0.759562842,0.837887067,,0.027726643,0.071456805,0.036268482,0.024248459,0.030534438
334,0.837649402,0.797808765,0.839641434,0.841633466,0.842629482,,0.032571818,0.105575816,0.037965487,0.039608471,0.030206608
335,0.844414894,0.785904255,0.799202128,0.809840426,0.841755319,,0.026522119,0.075750795,0.035464478,0.023304519,0.026928274
336,0.826666667,0.823030303,0.772121212,0.814545455,0.808484848,,0.02560038,0.064743356,0.028031883,0.028779962,0.027930495
337,0.896815287,0.898089172,0.859872611,0.864968153,0.885350318,,0.020078839,0.052584144,0.022938727,0.026651469,0.019960897
338,0.699042408,0.689466484,0.703146375,0.690834473,0.737346101,,0.053212136,0.14496777,0.063200532,0.032231366,0.058824138
339,0.851332398,0.821879383,0.859747546,0.819074334,0.838709677,,0.030399966,0.096166869,0.035084212,0.025922055,0.033223362
340,0.775345622,0.778801843,0.75921659,0.761245675,0.778801843,,0.033065887,0.100462379,0.06312257,0.037840033,0.034592389
341,0.832116788,0.816301703,0.845498783,0.815085158,0.847931873,,0.026786311,0.077170447,0.032948275,0.029870942,0.025267185
342,0.81314433,0.836340206,0.780927835,0.788659794,0.837628866,,0.026101183,0.063239068,0.029992464,0.032906049,0.024343833
343,0.78313253,0.762322015,0.78203724,0.764512596,0.789704272,,0.028779198,0.097790268,0.035475655,0.029152876,0.028756986
344,0.855091384,0.828981723,0.847258486,0.834203655,0.849869452,,0.021335584,0.082816858,0.018423239,0.024678077,0.021125496
345,0.866248694,0.87460815,0.842215256,0.835945664,0.861024033,,0.027588859,0.079087913,0.032595683,0.030108193,0.026078357
346,0.777265745,0.764976959,0.768049155,0.749615975,0.811059908,,0.024009913,0.065429364,0.025917889,0.025053532,0.021429297
347,0.793902439,0.785365854,0.780487805,0.8,0.792682927,,0.031899246,0.08681853,0.050798492,0.035587246,0.034608917
348,0.819124424,0.816820276,0.812211982,0.799539171,0.821428571,,0.027826414,0.069673951,0.042984518,0.029514233,0.029291657
349,0.851851852,0.802469136,0.806584362,0.806584362,0.825788752,,0.022428582,0.067167612,0.026399424,0.027843023,0.02368109
350,0.842824601,0.835990888,0.839407745,0.822120867,0.810933941,,0.02837098,0.080537969,0.036597078,0.028181424,0.031757302
351,0.888149134,0.870838881,0.86551265,0.816245007,0.853528628,,0.025889902,0.069000364,0.038015149,0.030860852,0.029843567
352,0.85259434,0.843160377,0.783018868,0.826650943,0.853773585,,0.026863965,0.077799872,0.033086046,0.022976284,0.026937994
353,0.847188264,0.809290954,0.833740831,0.831295844,0.85207824,,0.026659681,0.094673575,0.032739486,0.028498141,0.028254047
354,0.803840878,0.818930041,0.743484225,0.784636488,0.795610425,,0.026774531,0.097871964,0.027883376,0.026984186,0.027625027
355,0.830543933,0.810669456,0.821129707,0.809623431,0.823221757,,0.031642313,0.095221653,0.02865967,0.026133241,0.033276146
356,0.884057971,0.865217391,0.908695652,0.895652174,0.873913043,,0.020024746,0.063265624,0.017491252,0.025777056,0.018996321
357,0.86440678,0.842835131,0.81972265,0.799691834,0.855161787,,0.026071954,0.077276674,0.032053306,0.032030901,0.02492466
358,0.829411765,0.849411765,0.814117647,0.82,0.84,,0.027776644,0.071452966,0.036862386,0.028254187,0.028201609
359,0.766009852,0.756157635,0.767241379,0.756157635,0.775862069,,0.027311241,0.081847904,0.028997654,0.027379896,0.028228563
360,0.85483871,0.838709677,0.819354839,0.827419355,0.853225806,,0.023547615,0.078012721,0.032798679,0.026756433,0.023696679
361,0.912908243,0.900466563,0.864696734,0.855365474,0.891135303,,0.026636477,0.094624913,0.035276879,0.01583711,0.028456248
362,0.797603196,0.752330226,0.782956059,0.791722296,0.793608522,,0.034468935,0.127211321,0.048582531,0.033178595,0.03645843
363,0.869242199,0.848439822,0.857355126,0.841010401,0.823179792,,0.016803123,0.05137186,0.018798847,0.021866961,0.018888136
364,0.825779037,0.842776204,0.839943343,0.78470255,0.83286119,,0.031438262,0.096626326,0.053755246,0.036811165,0.03493967
365,0.894436519,0.900142653,0.871611983,0.854493581,0.873038516,,0.020538923,0.054454456,0.022170757,0.030902605,0.019285376
366,0.799584631,0.801661475,0.811007269,0.811654527,0.800623053,,0.030984855,0.098887462,0.033410494,0.029037995,0.032275939
367,0.91561939,0.877917415,0.886894075,0.883303411,0.84021544,,0.021004362,0.045756602,0.025258315,0.026080692,0.024721223
368,0.819672131,0.79417122,0.695810565,0.78870674,0.843351548,,0.018663258,0.064410982,0.023356167,0.019334877,0.018082992
369,0.833522084,0.825594564,0.791619479,0.822197055,0.830124575,,0.030575494,0.11222395,0.03788551,0.034293836,0.032868037
370,0.883807169,0.86526576,0.873918418,0.829419036,0.872682324,,0.026414504,0.073771305,0.035681696,0.025729047,0.027665476
371,0.789173789,0.769230769,0.712250712,0.754985755,0.770655271,,0.0323571,0.099057111,0.048822346,0.02684631,0.037453636
372,0.831496063,0.806299213,0.844094488,0.793700787,0.826771654,,0.021856623,0.060656441,0.023569851,0.024375426,0.021875951
373,0.853587116,0.800878477,0.786237189,0.792093704,0.830161054,,0.025826196,0.105508679,0.030964098,0.027667986,0.029482196
374,0.764216366,0.758668516,0.730929265,0.732316227,0.778085992,,0.027990747,0.089427104,0.036848038,0.0272782,0.028720222
375,0.842610365,0.913627639,0.873320537,0.775431862,0.869481766,,0.027031332,0.051766997,0.028102291,0.029713185,0.027445883
376,0.827109267,0.79253112,0.803596127,0.795297372,0.769017981,,0.023350967,0.075566218,0.027023846,0.026473283,0.025479672
377,0.811239193,0.831412104,0.837175793,0.770893372,0.785302594,,0.025395184,0.077029394,0.030115117,0.026184334,0.028444154
378,0.838095238,0.804761905,0.811111111,0.828571429,0.855555556,,0.023232128,0.066490292,0.026627963,0.023597422,0.022639009
379,0.841025641,0.855128205,0.811538462,0.823076923,0.85,,0.027557513,0.066771155,0.030438997,0.038621934,0.026655979
380,0.827160494,0.830864198,0.808641975,0.769135802,0.813580247,,0.031505306,0.072314937,0.04721615,0.030030007,0.032146598
381,0.837962963,0.864197531,0.837962963,0.813271605,0.842592593,,0.025793667,0.060237693,0.035181633,0.032409817,0.027557426
382,0.838753388,0.845528455,0.811653117,0.799457995,0.819783198,,0.034492867,0.078910302,0.04794209,0.033250834,0.042606784
383,0.857673267,0.839108911,0.819306931,0.830445545,0.836633663,,0.031682511,0.084774886,0.042087314,0.025904342,0.039573246
384,0.745406824,0.763779528,0.767716535,0.732283465,0.763779528,,0.031214448,0.089044454,0.034593625,0.025204567,0.032900053
385,0.83452381,0.817857143,0.813095238,0.804761905,0.853571429,,0.035040863,0.110489206,0.043413257,0.032574968,0.03559306
386,0.860304288,0.849239281,0.83264177,0.845089903,0.845089903,,0.028401615,0.092559136,0.034631885,0.032571703,0.030605225
387,0.821011673,0.787289235,0.747081712,0.787289235,0.806744488,,0.030340357,0.095634785,0.042933381,0.020225089,0.033303846
388,0.863861386,0.862623762,0.862623762,0.814356436,0.850247525,,0.02933001,0.084624297,0.039890954,0.036517305,0.030043726
389,0.866336634,0.832920792,0.841584158,0.831683168,0.851485149,,0.029666501,0.074108694,0.03517874,0.023467437,0.03108299
390,0.845464726,0.826427772,0.806270997,0.838745801,0.840985442,,0.02349528,0.074096766,0.029634688,0.025461834,0.023459679
391,0.831149927,0.831149927,0.825327511,0.794759825,0.781659389,,0.028540605,0.074645665,0.032684893,0.027870684,0.034745335
392,0.816485226,0.814930016,0.822706065,0.716951788,0.800933126,,0.024621751,0.067703462,0.025230708,0.024272592,0.026364318
393,0.863795111,0.803259604,0.809080326,0.840512224,0.862630966,,0.026434916,0.109640562,0.035160281,0.030210719,0.025115163
394,0.829443447,0.788150808,0.76481149,0.811490126,0.816876122,,0.022820166,0.098536464,0.030293879,0.021755615,0.023962683
395,0.859764089,0.850589777,0.875491481,0.802096986,0.850589777,,0.025029588,0.08962444,0.023217977,0.026878076,0.026381349
396,0.8125,0.801388889,0.7625,0.771905424,0.820833333,,0.031291591,0.072850426,0.04519598,0.032660009,0.033024155
397,0.830057803,0.811560694,0.843930636,0.809248555,0.8,,0.025027513,0.072115809,0.03278241,0.033180827,0.029324633
398,0.811173184,0.786592179,0.8,0.794413408,0.78547486,,0.029862187,0.092120766,0.040286859,0.034123804,0.03137656
399,0.774733638,0.759512938,0.733637747,0.759512938,0.779299848,,0.025665508,0.073407435,0.038490281,0.019704409,0.026663552
400,0.861236802,0.846153846,0.832579186,0.835595777,0.861236802,,0.025212518,0.079026702,0.030290547,0.021726966,0.028533288
401,0.831548199,0.859785784,0.842259007,0.779941577,0.82473223,,0.030524613,0.0689317,0.037798547,0.040813287,0.032371952
402,0.915951973,0.847341338,0.886792453,0.845626072,0.864493997,,0.023412077,0.073170203,0.026075492,0.024569227,0.02562261
403,0.795138889,0.789351852,0.784722222,0.762731481,0.795138889,,0.024730471,0.100460117,0.029912643,0.025762297,0.025583089
404,0.801461632,0.808769793,0.816077954,0.761266748,0.80998782,,0.027563152,0.08355157,0.030077312,0.031611003,0.028216087
405,0.880921895,0.850192061,0.861715749,0.846153846,0.85915493,,0.027175721,0.075667581,0.033617506,0.030816465,0.028280171
406,0.847953216,0.81871345,0.85380117,0.795321637,0.877192982,,0.027513694,0.080965335,0.037591217,0.034512738,0.02955659
407,0.782155272,0.775202781,0.769409038,0.717265353,0.723059096,,0.036014164,0.129116506,0.040827268,0.02464195,0.042297502
408,0.802139037,0.773262032,0.742245989,0.789304813,0.770053476,,0.031753342,0.096351395,0.041553873,0.033785724,0.035865401
409,0.900369004,0.887453875,0.915129151,0.904059041,0.894833948,,0.015500451,0.056447575,0.015387039,0.021816089,0.014501549
410,0.844947735,0.832752613,0.851916376,0.804878049,0.848432056,,0.02945295,0.093684315,0.042007511,0.029200434,0.031561578
411,0.86059744,0.87197724,0.847795164,0.837837838,0.844950213,,0.02712011,0.077940151,0.028804951,0.027556165,0.027780736
412,0.862932062,0.872467223,0.828367104,0.827175209,0.880810489,,0.024197793,0.06983109,0.027207781,0.029417114,0.023502025
413,0.842876165,0.848202397,0.825565912,0.805592543,0.830892144,,0.02607473,0.099445239,0.034627383,0.032418379,0.029043562
414,0.9140625,0.8984375,0.87890625,0.889322917,0.868489583,,0.02711918,0.079183811,0.034839905,0.024590478,0.034183781
415,0.836185819,0.843520782,0.876528117,0.836185819,0.811735941,,0.026889742,0.091297827,0.0341652,0.034401358,0.032721661
416,0.798822375,0.802747792,0.745829244,0.783120707,0.797841021,,0.029255629,0.095132059,0.036809411,0.030968072,0.031887109
417,0.761904762,0.729323308,0.773182957,0.751879699,0.759398496,,0.031373805,0.101094675,0.048447181,0.031705555,0.033962545
418,0.839677047,0.837370242,0.764705882,0.809688581,0.821222607,,0.02749112,0.073986909,0.036876045,0.030045338,0.028400693
419,0.848062016,0.834108527,0.821705426,0.818604651,0.841860465,,0.024264752,0.071894377,0.028003298,0.01933313,0.025256427
420,0.803341902,0.804627249,0.796915167,0.812339332,0.805912596,,0.02491475,0.074428675,0.034944827,0.02151457,0.025696372
421,0.893877551,0.870748299,0.865306122,0.859863946,0.85170068,,0.021226608,0.067877593,0.020836635,0.033229814,0.024874689
422,0.775974026,0.805194805,0.766233766,0.71009772,0.801948052,,0.024205047,0.057259339,0.027103452,0.024365616,0.027009376
423,0.876244666,0.86059744,0.830725462,0.832147937,0.857752489,,0.02438158,0.075959162,0.027109476,0.029957223,0.025590573
424,0.837696335,0.841186736,0.842931937,0.80104712,0.813263525,,0.018975543,0.046203751,0.022241077,0.024227635,0.019382353
425,0.813471503,0.803108808,0.814766839,0.778497409,0.805699482,,0.029724113,0.081209561,0.026639799,0.030524614,0.035654809
426,0.856973995,0.821513002,0.841607565,0.852245863,0.819148936,,0.022137529,0.071209395,0.025422063,0.03556002,0.024025113
427,0.765363128,0.751955307,0.794413408,0.766219239,0.765363128,,0.032436318,0.106847304,0.045600982,0.026409072,0.033357538
428,0.818830243,0.835948645,0.815977175,0.777142857,0.776034237,,0.038155226,0.091451516,0.041917329,0.027882788,0.043603628
429,0.820689655,0.814942529,0.788505747,0.810344828,0.834482759,,0.033236192,0.095030976,0.048906114,0.033757249,0.033336741
430,0.878493317,0.833535844,0.848116646,0.848116646,0.868772783,,0.02704172,0.081420988,0.041780558,0.026764924,0.028477718
431,0.728136882,0.731939163,0.688212928,0.671102662,0.711026616,,0.022388766,0.074673607,0.028476794,0.022372076,0.028808702
432,0.860158311,0.833773087,0.819261214,0.803430079,0.835092348,,0.027272386,0.079146187,0.033944157,0.025943975,0.02765808
433,0.842857143,0.836363636,0.824675325,0.825974026,0.824675325,,0.023196607,0.068525133,0.025897081,0.023688401,0.027123485
434,0.834656085,0.817460317,0.80026455,0.80026455,0.818783069,,0.030240948,0.090651334,0.037012127,0.031718434,0.033601652
435,0.828828829,0.843243243,0.796396396,0.778378378,0.837837838,,0.02145167,0.061891583,0.027261907,0.028151717,0.020876405
436,0.884384384,0.866366366,0.792792793,0.848348348,0.842342342,,0.027846679,0.081151076,0.038769345,0.02231115,0.02988607
437,0.768716578,0.763368984,0.715240642,0.735294118,0.767379679,,0.028236872,0.092904362,0.030647201,0.02564469,0.028469756
438,0.743089431,0.736585366,0.736585366,0.675895765,0.733333333,,0.02948579,0.0770595,0.042646064,0.029407744,0.031409969
439,0.884758364,0.863692689,0.85377943,0.837670384,0.866171004,,0.022581532,0.071223977,0.02309489,0.02478225,0.024732527
